time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
427,-0.0430676963203964,0.00130641026354367,0.000169341678572965,-3.04138622978511e-05,-0.000104951526767372,-0.000106940603837646,-0.000104544162160214,-0.000106163109762719,-0.000102546924404069,-0.000116393553898655
428,-0.0430604361013374,0.00130136589634833,0.000167495966333087,-3.42101282466145e-05,-0.00010471399226708,-0.000103671258334215,-0.00010523146958652,-0.000106190387382327,-0.000102291717389381,-0.00011770816615346
429,-0.0430531982833197,0.00129632886096925,0.000165663848460507,-3.79822680736663e-05,-0.000104474867315019,-0.000100432492483982,-0.00010591425121792,-0.00010621760758292,-0.000102038553389729,-0.000119013225984552
430,-0.0430459524719106,0.00129125445166212,0.000163649928153708,-4.14631302960156e-05,-0.000104026402372615,-9.75176654851584e-05,-0.000106545663611624,-0.000106226514665145,-0.000101884166185971,-0.000120345586535592
431,-0.0430395359781324,0.00128699958151046,0.00015936964904234,-4.17405039048191e-05,-0.000101051601280377,-9.82139239012469e-05,-0.000106575911843237,-0.000105971482682585,-0.000103214802637308,-0.000122383189390854
432,-0.0430331496716385,0.00128275841732939,0.000155126110027826,-4.20198952104656e-05,-9.81031396770637e-05,-9.89053806646489e-05,-0.000106606089642108,-0.000105718602553234,-0.000104535320985748,-0.000124402103743496
433,-0.0430267805970828,0.00127851658439659,0.000150919178275921,-4.23012807911349e-05,-9.51808651601382e-05,-9.95920515579618e-05,-0.000106636187040099,-0.000105467849903118,-0.000105845774290007,-0.000126402454210431
434,-0.0430204287574079,0.00127427430003907,0.00014674856477731,-4.25846783320138e-05,-9.22846327865434e-05,-0.000100273965966791,-0.000106666204036904,-0.000105219210405766,-0.000107146227119014,-0.000128384368010534
435,-0.0430140941546722,0.00127003177749696,0.000142613983299567,-4.28701045390167e-05,-8.94142980911727e-05,-0.000100951153138296,-0.000106696140636076,-0.000104972669809758,-0.000108436743725272,-0.000130347971710854
436,-0.0430077767900618,0.00126578922599552,0.000138515150328755,-4.31575751508873e-05,-8.65697170828739e-05,-0.000101623642181359,-0.000106725996844886,-0.000104728213938476,-0.000109717388044772,-0.000132293391227306
437,-0.0430014766639047,0.0012615468508192,0.00013445178501037,-4.34471049486351e-05,-8.37507462418952e-05,-0.000102291462066639,-0.000106755772673633,-0.000104485828690146,-0.0001109882236974,-0.000134220751824468
438,-0.0429951937756838,0.00125730485338238,0.000130423609094044,-4.37387077672491e-05,-8.09572425179983e-05,-0.000102954641625908,-0.000106785468136694,-0.000104245500037584,-0.000112249313986186,-0.000136130178115923
439,-0.0429889281240495,0.00125306343129894,0.000126430346879203,-4.4032396506577e-05,-7.81890633279048e-05,-0.000103613209552544,-0.000106815083251777,-0.000104007214028271,-0.000113500721898127,-0.000138021794064427
440,-0.0429826797068332,0.00124882277845056,0.000122471725163276,-4.43281831420395e-05,-7.54460665544077e-05,-0.000104267194401153,-0.000106844618039947,-0.000103770956784363,-0.000114742510103627,-0.00013989572298255
441,-0.0429764485210599,0.00124458308505498,0.000118547473190511,-4.46260787384523e-05,-7.2728110542597e-05,-0.000104916624587892,-0.000106874072525714,-0.000103536714502403,-0.000115974740956822,-0.000141752087532865
442,-0.0429702345629603,0.00124034453772992,0.000114657322603684,-4.49260934596296e-05,-7.00350540999706e-05,-0.000105561528390197,-0.000106903446736611,-0.000103304473453358,-0.000117197476495891,-0.000143591009728619
443,-0.0429640378279846,0.00123610731955881,0.000110801007397521,-4.52282365832612e-05,-6.73667564938807e-05,-0.000106201933946892,-0.000106932740703752,-0.000103074219982444,-0.000118410778442997,-0.000145412610934148
444,-0.0429578583108142,0.00123187161015387,0.000106978263871904,-4.55325165105158e-05,-6.47230774512009e-05,-0.000106837869258192,-0.000106961954461277,-0.000102845940509147,-0.000119614708204291,-0.000147217011865444
445,-0.042951745018145,0.00122706321408628,0.000103881153298624,-4.5085453126259e-05,-6.29916501598826e-05,-0.000107294683210468,-0.000106916943971497,-0.00010302934905812,-0.000120989875831319,-0.000148410908096627
446,-0.0429460345806936,0.0012211105306868,0.000102573372430192,-4.28499866350074e-05,-6.34012458508026e-05,-0.000107326630999383,-0.000106686231967829,-0.000104259716424929,-0.000122846719771114,-0.000148027895451527
447,-0.0429403393083094,0.0012151763207055,0.000101275939441758,-4.06382864255317e-05,-6.38086137674243e-05,-0.000107358471910735,-0.000106457573156665,-0.000105480201856148,-0.000124685466098166,-0.000147647441261139
448,-0.0429346591689622,0.00120926059451643,9.99887415618628e-05,-3.84503231719568e-05,-6.42136375176294e-05,-0.000107390206330105,-0.000106230952231612,-0.000106690876543344,-0.000126506253772682,-0.000147269528459407
449,-0.042928994130914,0.00120336336106108,9.87116678350386e-05,-3.62860641491269e-05,-6.46162049551258e-05,-0.000107421834640353,-0.000106006353994076,-0.000107891811177041,-0.000128309220754109,-0.000146894140097817
450,-0.0429233441627113,0.00119748462788821,9.74446090718506e-05,-3.41454733204238e-05,-6.501620807986e-05,-0.000107453357221676,-0.000105783763352379,-0.0001090830759512,-0.000130094504008881,-0.000146521259344126
451,-0.0429177092331744,0.00119162440118808,9.61874578008226e-05,-3.20285114226437e-05,-6.54135429393188e-05,-0.000107484774451605,-0.000105563165320843,-0.000110264740566995,-0.000131862239518575,-0.000146150869481568
452,-0.0429120893113906,0.0011857826858318,9.49401082200874e-05,-2.99351360500966e-05,-6.58081095327168e-05,-0.000107516086705062,-0.000105344545018843,-0.000111436874236995,-0.000133612562287451,-0.000145782953907853
453,-0.042906484366705,0.00117995948540406,9.37024561539768e-05,-2.78653017374286e-05,-6.61998117171825e-05,-0.00010754729435436,-0.000105127887670309,-0.00011259954568843,-0.000135345606350555,-0.000145417496134129
454,-0.0429008943687127,0.00117415480223809,9.24743990073917e-05,-2.58189600390035e-05,-6.6588557115721e-05,-0.000107578397769093,-0.00010491317860295,-0.000113752823167668,-0.00013706150478103,-0.00014505447978444
455,-0.0428953192872508,0.0011683686374474,9.12558357256676e-05,-2.37960596092823e-05,-6.69742570277299e-05,-0.000107609397316799,-0.000104700403247004,-0.000114896774443637,-0.000138760389697526,-0.000144693888594408
456,-0.0428897590923907,0.001162600990959,9.00466667523303e-05,-2.17965462793734e-05,-6.73568263411806e-05,-0.000107640293361966,-0.000104489547135017,-0.000116031466811453,-0.000140442392272309,-0.00014433570641037
457,-0.0428842137544311,0.00115685186154396,8.88467939906268e-05,-1.98203631340821e-05,-6.77361834462431e-05,-0.000107671086267414,-0.000104280595900785,-0.000117156967096368,-0.000142107642737664,-0.00014397991718898
458,-0.0428786832438897,0.00115112124684619,8.76561207659443e-05,-1.78674505855181e-05,-6.81122501520193e-05,-0.000107701776393188,-0.000104073535278554,-0.000118273341657177,-0.000143756270394056,-0.000143626504995706
459,-0.0428731675314969,0.00114540914341316,8.64745517885068e-05,-1.59377464468702e-05,-6.84849516044972e-05,-0.000107732364096891,-0.000103868351102432,-0.000119380656390208,-0.000145388403616796,-0.000143275454004221
460,-0.0428676665881885,0.00113971554672326,8.53019931182919e-05,-1.40311860037934e-05,-6.8854216205394e-05,-0.000107762849733961,-0.000103665029305783,-0.000120478976732188,-0.000147004169863296,-0.000142926748495961
461,-0.0428630031381471,0.00113454732889212,8.54825430878225e-05,-1.32696236229135e-05,-6.87965681744895e-05,-0.000107610383218826,-0.000104484315328973,-0.000122015681740098,-0.000147120465199622,-0.000142810995823861
462,-0.0428588029579965,0.00112977736416392,8.60568429103536e-05,-1.28432881178475e-05,-6.86170423322974e-05,-0.000107404599323513,-0.00010560995984471,-0.00012368550998143,-0.000146762814693988,-0.000142771174644951
463,-0.0428546079913641,0.00112502085130917,8.66180755178525e-05,-1.24221247440048e-05,-6.84380559043962e-05,-0.000107200757648751,-0.000106726086124914,-0.000125338053147683,-0.000146407671160323,-0.000142731509142319
464,-0.0428504182710243,0.00112027780639073,8.71662727888189e-05,-1.2006137922238e-05,-6.82595117866835e-05,-0.000106998842269668,-0.000107832769650817,-0.000126973457530752,-0.000146055016164069,-0.000142691998536393
465,-0.0428462338298725,0.00111554824483118,8.77014688189237e-05,-1.15953313619133e-05,-6.80813163752569e-05,-0.000106798837392064,-0.00010893008527782,-0.000128591868183592,-0.000145704831422094,-0.000142652642055735
466,-0.0428420547009099,0.00111083218141428,8.82236998530628e-05,-1.11897080685153e-05,-6.79033794854789e-05,-0.000106600727351247,-0.000110018107241927,-0.000130193428933403,-0.000145357098800127,-0.000142613438937039
467,-0.0428378809172283,0.00110612963028467,8.87330042190215e-05,-1.07892703508639e-05,-6.77256142712634e-05,-0.000106404496610035,-0.000111096909166553,-0.000131778282394343,-0.000145011800311887,-0.000142574388424618
468,-0.0428337125119952,0.00110144060494904,8.92294222639145e-05,-1.03940198299401e-05,-6.75479371466947e-05,-0.000106210129758366,-0.000112166564068428,-0.000133346569980083,-0.000144668918117305,-0.000142535489770237
469,-0.0428295495184394,0.00109676511827611,8.97129962905696e-05,-1.00039574460475e-05,-6.73702677095322e-05,-0.000106017611511355,-0.000113227144364236,-0.000134898431916067,-0.000144328434520509,-0.000142496742233544
470,-0.0428253919698371,0.00109210318249908,9.01837704964659e-05,-9.61908346891471e-06,-6.71925286643837e-05,-0.000105826926708796,-0.000114278721876387,-0.000136434007251648,-0.000143990331968928,-0.000142458145081348
471,-0.0428212398994987,0.0010874548092164,9.06417909126711e-05,-9.23939750474556e-06,-6.70146457495413e-05,-0.000105638060313218,-0.000115321367839816,-0.000137953433871754,-0.000143654593051698,-0.000142419697587645
472,-0.0428170933407547,0.00108282000939253,9.1087105346388e-05,-8.86489850598915e-06,-6.68365476641508e-05,-0.000105450997409051,-0.000116355152907005,-0.000139456848509301,-0.000143321200497655,-0.000142381399033595
473,-0.042812952326944,0.00107819879336157,9.15197633212239e-05,-8.49558477933332e-06,-6.66581659963805e-05,-0.000105265723201409,-0.000117380147154317,-0.000140944386756631,-0.000142990137174177,-0.000142343248707169
474,-0.0428088168914008,0.00107359117082728,9.19398160235119e-05,-8.13145399608528e-06,-6.6479435153699e-05,-0.000105082223015029,-0.000118396420087902,-0.00014241618307638,-0.000142661386086047,-0.000142305245903251
475,-0.0428046870674421,0.00106899715086661,9.23473162448563e-05,-7.77250319994316e-06,-6.63002922943745e-05,-0.000104900482293224,-0.00011940404064914,-0.000143872370812717,-0.000142334930373744,-0.000142267389923442
476,-0.0428005628883572,0.00106441674193219,9.27423183295084e-05,-7.4187288173766e-06,-6.61206772598621e-05,-0.000104720486596488,-0.000120403077220305,-0.000145313082203405,-0.000142010753311786,-0.000142229680075892
477,-0.0427965669683857,0.00105968655854816,9.32364651580753e-05,-6.80356179821873e-06,-6.59203645343442e-05,-0.000105006959914555,-0.000121585019516784,-0.000146077191303773,-0.000141794243831976,-0.000141059005331803
478,-0.042792926126579,0.00105484871072176,9.39192878729456e-05,-5.7817509212521e-06,-6.56864153119052e-05,-0.000106031596565526,-0.000123081890883947,-0.000145747619368974,-0.000141756359491665,-0.0001378995619154
479,-0.0427892883096146,0.00105002863641707,9.45862449018842e-05,-4.77107046914504e-06,-6.54519266523046e-05,-0.000107047624031187,-0.000124563236596598,-0.000145420336162272,-0.000141718626913069,-0.000134766208769219
480,-0.0427856535748697,0.00104522629541703,9.52374381046339e-05,-3.771420430565e-06,-6.5216892371045e-05,-0.000108055111099681,-0.000126029189540383,-0.000145095324822972,-0.00014168104537355,-0.000131658738777629
481,-0.0427820219792812,0.00104044164740502,9.58729700749616e-05,-2.78270207970666e-06,-6.49813072134409e-05,-0.000109054125993602,-0.000127479881479042,-0.000144772568625426,-0.000141643614156396,-0.000128576946521575
482,-0.0427783935793432,0.00103567465196264,9.64929441015783e-05,-1.80481795047926e-06,-6.47451668265298e-05,-0.000110044736374548,-0.000128915443065758,-0.00014445205097785,-0.000141606332550309,-0.000125520628262488
483,-0.0427747684311023,0.00103092526856413,9.70974641329447e-05,-8.37671813191943e-07,-6.45084677294294e-05,-0.00011102700934934,-0.000130336003852843,-0.000144133755421202,-0.000141569199850027,-0.000122489581926372
484,-0.0427711465901544,0.0010261934565719,9.76866347433547e-05,1.18831347650783e-07,-6.42712072862484e-05,-0.000112001011474239,-0.000131741692303344,-0.000143817665627641,-0.000141532215355324,-0.000119483607088466
485,-0.0427675281116408,0.00102147917523387,9.82605610967968e-05,1.06478535794041e-06,-6.40333836787743e-05,-0.00011296680876105,-0.000133132635800004,-0.000143503765399594,-0.000141495378371645,-0.000116502504957178
486,-0.0427639130502451,0.00101678238367925,9.88193489137035e-05,2.0002828750032e-06,-6.37949958797179e-05,-0.000113924466682014,-0.000134508960656421,-0.000143192038668125,-0.000141458688209826,-0.000113546078359256
487,-0.0427603014601903,0.00101210304091559,9.93631044388099e-05,2.92541540913849e-06,-6.35560436265115e-05,-0.000114874050174574,-0.000135870792126902,-0.000142882469491859,-0.000141422144185971,-0.000110614131724598
488,-0.0427566933952357,0.0010074411058264,9.9891934407792e-05,3.84027334582315e-06,-6.3316527397439e-05,-0.000115815623646487,-0.000137218254416177,-0.000142575042055962,-0.000141385745621198,-0.000107706471071209
489,-0.0427530889086742,0.00100279653716739,0.000100405946016791,4.74494596575115e-06,-6.307644838488e-05,-0.000116749250981096,-0.000138551470689419,-0.000142269740670678,-0.000141349491841677,-0.000104822903990706
490,-0.0427494880533302,0.000998169293565554,0.000100905246891381,5.63952146476199e-06,-6.28358084723279e-05,-0.000117674995541717,-0.000139870563081929,-0.000141966549770361,-0.000141313382178661,-0.000101963239633615
491,-0.0427458908815565,0.000993559333516192,0.00010138994505593,6.52408697482398e-06,-6.25946102111863e-05,-0.000118592920176686,-0.000141175652708297,-0.000141665453912046,-0.00014127741596829,-9.91272886954608e-05
492,-0.0427422974452327,0.000988966615381004,0.000101860148904842,7.39872858240842e-06,-6.23528567965659e-05,-0.000119503087224027,-0.000142466859672397,-0.000141366437774418,-0.000141241592551619,-9.63148634021832e-05
493,-0.0427387077957633,0.00098439109738746,0.000102315967173472,8.26353134786295e-06,-6.21105520457466e-05,-0.000120405558516334,-0.000143744303076093,-0.000141069486157094,-0.000141205911274311,-9.35257774963699e-05
494,-0.0427351221918513,0.000979832805620029,0.000102762464568196,9.11632351008329e-06,-6.18757457147012e-05,-0.000121295989624515,-0.000145007136412412,-0.000140774584994993,-0.000141170372503559,-9.07598451309333e-05
495,-0.0427323475331604,0.000975352061828583,0.000104274217373412,9.66011084602147e-06,-6.27804578120505e-05,-0.000122627814452991,-0.000144709100263041,-0.000140739807558396,-0.000138361433545744,-8.89072298070476e-05
496,-0.042729625930301,0.000970934808259771,0.000105766997354872,1.01972367482217e-05,-6.36751432779858e-05,-0.000123946425985233,-0.00014441181141614,-0.00014070670746047,-0.000135523085159225,-8.70740794458313e-05
497,-0.0427269025643759,0.000966534688204901,0.000107237361946622,1.07274360117149e-05,-6.45600373675448e-05,-0.000125251939900428,-0.000144116467217514,-0.000140673726177903,-0.000132706925287121,-8.5256676054718e-05
498,-0.0427241775209929,0.000962151638629338,0.000108685510287809,1.12507648695193e-05,-6.54352303164352e-05,-0.000126544460856137,-0.000143823054466641,-0.000140640863266567,-0.000129912790420163,-8.34548994381873e-05
499,-0.0427214508850239,0.000957785597108796,0.000110111639896493,1.17672790819756e-05,-6.6300811838893e-05,-0.000127824092723161,-0.000143531560056254,-0.000140608118284216,-0.000127140518236389,-8.16686302858027e-05
500,-0.0427187227406062,0.000953436501805072,0.000111515946692176,1.22770339406886e-05,-6.71568711229087e-05,-0.000129090938592591,-0.000143241970970542,-0.000140575490791356,-0.000124389947592042,-7.98977501652171e-05
501,-0.0427159931711417,0.000949104291440683,0.000112898625018065,1.27800842734671e-05,-6.80034968283394e-05,-0.000130345100780693,-0.000142954274285539,-0.000140542980350808,-0.000121660918512116,-7.81421415156358e-05
502,-0.0427132622592991,0.000944788905277272,0.000114259867661615,1.32764844489874e-05,-6.88407770836896e-05,-0.000131586680836016,-0.000142668457167622,-0.000140510586527642,-0.000118953272181699,-7.64016876410867e-05
503,-0.0427105300870153,0.000940490283094342,0.000115599865874894,1.37662883805678e-05,-6.96687994832246e-05,-0.000132815779544271,-0.000142384506873455,-0.000140478308888803,-0.00011626685093738,-7.46762727037442e-05
504,-0.0427077967354958,0.000936208365167446,0.00011691880939424,1.4249549531109e-05,-7.04876510839725e-05,-0.000134032496935665,-0.000142102410748357,-0.000140446147004133,-0.000113601498257732,-7.29657817174628e-05
